CD_GEOCODD,NM_UF,NM_LOCALID,LONG,LAT,ALT,WMO,UF,REGIAO
411190205,PARANÁ,JAGUAPITÃ,-51.540617,-23.117783,573,SIM_004078,PR,S
411200905,PARANÁ,JAGUARIAÍVA,-49.712186,-24.253056,839,SIM_004079,PR,S
411210805,PARANÁ,JANDAIA DO SUL,-51.643395,-23.601179,799,SIM_004080,PR,S
411220705,PARANÁ,JANIÓPOLIS,-52.782552,-24.141450,515,SIM_004081,PR,S
411230605,PARANÁ,JAPIRA,-50.138595,-23.807481,629,SIM_004082,PR,S
411240505,PARANÁ,JAPURÁ,-52.556628,-23.468588,457,SIM_004083,PR,S
411250405,PARANÁ,JARDIM ALEGRE,-51.694335,-24.181137,665,SIM_004084,PR,S
411260305,PARANÁ,JARDIM OLINDA,-52.038141,-22.552632,295,SIM_004085,PR,S
411270205,PARANÁ,JATAIZINHO,-50.974055,-23.257265,352,SIM_004086,PR,S
411275105,PARANÁ,JESUÍTAS,-53.388115,-24.377249,470,SIM_004087,PR,S
411280105,PARANÁ,JOAQUIM TÁVORA,-49.924457,-23.500489,621,SIM_004088,PR,S
411290005,PARANÁ,JUNDIAÍ DO SUL,-50.249354,-23.437909,509,SIM_004089,PR,S
411295905,PARANÁ,JURANDA,-52.844486,-24.416391,517,SIM_004090,PR,S
411300705,PARANÁ,JUSSARA,-52.473041,-23.616327,382,SIM_004091,PR,S
411310605,PARANÁ,KALORÉ,-51.665142,-23.823439,513,SIM_004092,PR,S
411320505,PARANÁ,LAPA,-49.718596,-25.765102,920,SIM_004093,PR,S
411325405,PARANÁ,LARANJAL,-52.471666,-24.888302,711,SIM_004094,PR,S
411330405,PARANÁ,LARANJEIRAS DO SUL,-52.408847,-25.401682,839,SIM_004095,PR,S
411340305,PARANÁ,LEÓPOLIS,-50.755125,-23.079922,484,SIM_004096,PR,S
411342905,PARANÁ,LIDIANÓPOLIS,-51.654151,-24.106766,574,SIM_004097,PR,S
411345205,PARANÁ,LINDOESTE,-53.577126,-25.255985,597,SIM_004098,PR,S
411350205,PARANÁ,LOANDA,-53.134469,-22.930229,488,SIM_004099,PR,S
411360105,PARANÁ,LOBATO,-51.953749,-23.004158,449,SIM_004100,PR,S
411370005,PARANÁ,LONDRINA,-51.162773,-23.312156,604,SIM_004101,PR,S
411373405,PARANÁ,LUIZIANA,-52.281906,-24.280081,738,SIM_004102,PR,S
411375905,PARANÁ,LUNARDELLI,-51.744548,-24.078046,576,SIM_004103,PR,S
411380905,PARANÁ,LUPIONÓPOLIS,-51.656873,-22.751995,446,SIM_004104,PR,S
411390805,PARANÁ,MALLET,-50.827569,-25.873788,883,SIM_004105,PR,S
411400505,PARANÁ,MAMBORÊ,-52.529094,-24.321813,765,SIM_004106,PR,S
411410405,PARANÁ,MANDAGUAÇU,-52.094253,-23.342789,568,SIM_004107,PR,S
411420305,PARANÁ,MANDAGUARI,-51.681252,-23.517452,733,SIM_004108,PR,S
411430205,PARANÁ,MANDIRITUBA,-49.322783,-25.759621,897,SIM_004109,PR,S
411435105,PARANÁ,MANFRINÓPOLIS,-53.312583,-26.143777,534,SIM_004110,PR,S
411440105,PARANÁ,MANGUEIRINHA,-52.176326,-25.942981,883,SIM_004111,PR,S
411450005,PARANÁ,MANOEL RIBAS,-51.669079,-24.521731,908,SIM_004112,PR,S
411460905,PARANÁ,MARECHAL CÂNDIDO RONDON,-54.060008,-24.559254,430,SIM_004113,PR,S
411470805,PARANÁ,MARIA HELENA,-53.204819,-23.617610,365,SIM_004114,PR,S
411480705,PARANÁ,MARIALVA,-51.798057,-23.484759,627,SIM_004115,PR,S
411490605,PARANÁ,MARILÂNDIA DO SUL,-51.309291,-23.745779,749,SIM_004116,PR,S
411500205,PARANÁ,MARILENA,-53.037186,-22.731825,383,SIM_004117,PR,S
411510105,PARANÁ,MARILUZ,-53.151526,-24.003733,422,SIM_004118,PR,S
411520005,PARANÁ,MARINGÁ,-51.939882,-23.422280,560,SIM_004119,PR,S
411530905,PARANÁ,MARIÓPOLIS,-52.557748,-26.355843,848,SIM_004120,PR,S
411535805,PARANÁ,MARIPÁ,-53.833478,-24.417209,406,SIM_004121,PR,S
411540805,PARANÁ,MARMELEIRO,-53.026184,-26.148697,659,SIM_004122,PR,S
411545705,PARANÁ,MARQUINHO,-52.256983,-25.112212,838,SIM_004123,PR,S
411550705,PARANÁ,MARUMBI,-51.641080,-23.706369,675,SIM_004124,PR,S
411560605,PARANÁ,MATELÂNDIA,-53.974387,-25.237921,548,SIM_004125,PR,S
411570505,PARANÁ,MATINHOS,-48.533771,-25.816410,7,SIM_004126,PR,S
411573905,PARANÁ,MATO RICO,-52.146259,-24.707317,770,SIM_004127,PR,S
411575405,PARANÁ,MAUÁ DA SERRA,-51.226463,-23.901296,1015,SIM_004128,PR,S
411580405,PARANÁ,MEDIANEIRA,-54.091782,-25.292497,394,SIM_004129,PR,S
411585305,PARANÁ,MERCEDES,-54.164436,-24.448890,416,SIM_004130,PR,S
411590305,PARANÁ,MIRADOR,-52.776935,-23.257408,307,SIM_004131,PR,S
411600005,PARANÁ,MIRASELVA,-51.485707,-22.966093,582,SIM_004132,PR,S
411605905,PARANÁ,MISSAL,-54.243175,-25.091160,309,SIM_004133,PR,S
411610905,PARANÁ,MOREIRA SALES,-53.013447,-24.044758,467,SIM_004134,PR,S
411620805,PARANÁ,MORRETES,-48.831539,-25.478482,11,SIM_004135,PR,S
411630705,PARANÁ,MUNHOZ DE MELO,-51.775758,-23.145693,559,SIM_004136,PR,S
411640605,PARANÁ,NOSSA SENHORA DAS GRAÇAS,-51.795148,-22.910563,463,SIM_004137,PR,S
411650505,PARANÁ,NOVA ALIANÇA DO IVAÍ,-52.601923,-23.177456,399,SIM_004138,PR,S
411660405,PARANÁ,NOVA AMÉRICA DA COLINA,-50.714443,-23.332687,599,SIM_004139,PR,S
411670305,PARANÁ,NOVA AURORA,-53.257526,-24.528485,526,SIM_004140,PR,S
411680205,PARANÁ,NOVA CANTU,-52.570992,-24.670779,473,SIM_004141,PR,S
411690105,PARANÁ,NOVA ESPERANÇA,-52.204866,-23.184251,570,SIM_004142,PR,S
411695005,PARANÁ,NOVA ESPERANÇA DO SUDOESTE,-53.264207,-25.898779,556,SIM_004143,PR,S
411700805,PARANÁ,NOVA FÁTIMA,-50.562314,-23.432359,665,SIM_004144,PR,S
411705705,PARANÁ,NOVA LARANJEIRAS,-52.539370,-25.306746,706,SIM_004145,PR,S
411710705,PARANÁ,NOVA LONDRINA,-52.986313,-22.763869,344,SIM_004146,PR,S
411720605,PARANÁ,NOVA OLÍMPIA,-53.091233,-23.471101,425,SIM_004147,PR,S
411721405,PARANÁ,NOVA SANTA BÁRBARA,-50.764147,-23.585424,733,SIM_004148,PR,S
411722205,PARANÁ,NOVA SANTA ROSA,-53.955116,-24.464765,393,SIM_004149,PR,S
411725505,PARANÁ,NOVA PRATA DO IGUAÇU,-53.347957,-25.631877,490,SIM_004150,PR,S
411727105,PARANÁ,NOVA TEBAS,-51.950396,-24.438325,626,SIM_004151,PR,S
411729705,PARANÁ,NOVO ITACOLOMI,-51.506959,-23.765314,598,SIM_004152,PR,S
411730505,PARANÁ,ORTIGUEIRA,-50.926930,-24.212011,782,SIM_004153,PR,S
411740405,PARANÁ,OURIZONA,-52.195039,-23.404568,539,SIM_004154,PR,S
411745305,PARANÁ,OURO VERDE DO OESTE,-53.899538,-24.770794,505,SIM_004155,PR,S
411750305,PARANÁ,PAIÇANDU,-52.052412,-23.457699,480,SIM_004156,PR,S
411760205,PARANÁ,PALMAS,-51.988774,-26.481473,1080,SIM_004157,PR,S
411770105,PARANÁ,PALMEIRA,-50.003247,-25.418568,867,SIM_004158,PR,S
411780005,PARANÁ,PALMITAL,-52.212997,-24.882244,848,SIM_004159,PR,S
411790905,PARANÁ,PALOTINA,-53.838772,-24.279409,337,SIM_004160,PR,S
411800605,PARANÁ,PARAÍSO DO NORTE,-52.603543,-23.287161,356,SIM_004161,PR,S
411810505,PARANÁ,PARANACITY,-52.155989,-22.926810,431,SIM_004162,PR,S
411820405,PARANÁ,PARANAGUÁ,-48.524733,-25.506842,7,SIM_004163,PR,S
411830305,PARANÁ,PARANAPOEMA,-52.080724,-22.655622,407,SIM_004164,PR,S
411840205,PARANÁ,PARANAVAÍ,-52.462402,-23.081879,467,SIM_004165,PR,S
411845105,PARANÁ,PATO BRAGADO,-54.231396,-24.625644,270,SIM_004166,PR,S
411850105,PARANÁ,PATO BRANCO,-52.677362,-26.229959,781,SIM_004167,PR,S
411860005,PARANÁ,PAULA FREITAS,-50.934736,-26.220102,757,SIM_004168,PR,S
411870905,PARANÁ,PAULO FRONTIN,-50.833196,-26.045608,790,SIM_004169,PR,S
411880805,PARANÁ,PEABIRU,-52.347896,-23.914126,532,SIM_004170,PR,S
411885705,PARANÁ,PEROBAL,-53.411500,-23.894562,415,SIM_004171,PR,S
411890705,PARANÁ,PÉROLA,-53.673252,-23.797479,430,SIM_004172,PR,S
411900405,PARANÁ,PÉROLA D'OESTE,-53.740108,-25.828266,412,SIM_004173,PR,S
411910305,PARANÁ,PIÊN,-49.428244,-26.096956,832,SIM_004174,PR,S
411915205,PARANÁ,PINHAIS,-49.199197,-25.442198,880,SIM_004175,PR,S
411920205,PARANÁ,PINHALÃO,-50.062603,-23.787355,596,SIM_004176,PR,S
411925105,PARANÁ,PINHAL DE SÃO BENTO,-53.483090,-26.032729,500,SIM_004177,PR,S
411930105,PARANÁ,PINHÃO,-51.648270,-25.696295,1051,SIM_004178,PR,S
411940005,PARANÁ,PIRAÍ DO SUL,-49.941331,-24.532357,1022,SIM_004179,PR,S
411950905,PARANÁ,PIRAQUARA,-49.065306,-25.446550,910,SIM_004180,PR,S
411960805,PARANÁ,PITANGA,-51.763154,-24.752748,884,SIM_004181,PR,S
411965705,PARANÁ,PITANGUEIRAS,-51.585768,-23.230304,651,SIM_004182,PR,S
411970705,PARANÁ,PLANALTINA DO PARANÁ,-52.917841,-23.018810,443,SIM_004183,PR,S
411980605,PARANÁ,PLANALTO,-53.770857,-25.712101,379,SIM_004184,PR,S
411990505,PARANÁ,PONTA GROSSA,-50.161442,-25.092547,955,SIM_004185,PR,S
411995405,PARANÁ,PONTAL DO PARANÁ,-48.448327,-25.594151,17,SIM_004186,PR,S
412000205,PARANÁ,PORECATU,-51.377599,-22.756209,418,SIM_004187,PR,S
412010105,PARANÁ,PORTO AMAZONAS,-49.889721,-25.541573,820,SIM_004188,PR,S
412015005,PARANÁ,PORTO BARREIRO,-52.404787,-25.545186,747,SIM_004189,PR,S
412020005,PARANÁ,PORTO RICO,-53.267968,-22.778352,273,SIM_004190,PR,S
412030905,PARANÁ,PORTO VITÓRIA,-51.236695,-26.163475,782,SIM_004191,PR,S
412033305,PARANÁ,PRADO FERREIRA,-51.443226,-23.033914,612,SIM_004192,PR,S
412035805,PARANÁ,PRANCHITA,-53.742623,-26.015664,541,SIM_004193,PR,S
412040805,PARANÁ,PRESIDENTE CASTELO BRANCO,-52.157726,-23.281550,560,SIM_004194,PR,S
412050705,PARANÁ,PRIMEIRO DE MAIO,-51.027752,-22.852533,363,SIM_004195,PR,S
412060605,PARANÁ,PRUDENTÓPOLIS,-50.983575,-25.216020,782,SIM_004196,PR,S
412065505,PARANÁ,QUARTO CENTENÁRIO,-53.075289,-24.279021,496,SIM_004197,PR,S
412070505,PARANÁ,QUATIGUÁ,-49.915264,-23.564161,672,SIM_004198,PR,S
412080405,PARANÁ,QUATRO BARRAS,-49.085189,-25.373745,892,SIM_004199,PR,S
412085305,PARANÁ,QUATRO PONTES,-53.972699,-24.573209,439,SIM_004200,PR,S
412090305,PARANÁ,QUEDAS DO IGUAÇU,-52.909832,-25.456781,561,SIM_004201,PR,S
412100005,PARANÁ,QUERÊNCIA DO NORTE,-53.487041,-23.086529,321,SIM_004202,PR,S
412110905,PARANÁ,QUINTA DO SOL,-52.135129,-23.843888,372,SIM_004203,PR,S
412120805,PARANÁ,QUITANDINHA,-49.496683,-25.868308,841,SIM_004204,PR,S
412125705,PARANÁ,RAMILÂNDIA,-54.027237,-25.118987,586,SIM_004205,PR,S
412130705,PARANÁ,RANCHO ALEGRE,-50.916392,-23.075715,427,SIM_004206,PR,S
412135605,PARANÁ,RANCHO ALEGRE D'OESTE,-52.951126,-24.309010,547,SIM_004207,PR,S
412140605,PARANÁ,REALEZA,-53.532574,-25.762580,445,SIM_004208,PR,S
412150505,PARANÁ,REBOUÇAS,-50.681254,-25.626393,789,SIM_004209,PR,S
412160405,PARANÁ,RENASCENÇA,-52.972162,-26.156221,707,SIM_004210,PR,S
412170305,PARANÁ,RESERVA,-50.850596,-24.651648,933,SIM_004211,PR,S
412175205,PARANÁ,RESERVA DO IGUAÇU,-52.028762,-25.830958,951,SIM_004212,PR,S
412180205,PARANÁ,RIBEIRÃO CLARO,-49.756351,-23.196285,637,SIM_004213,PR,S
412190105,PARANÁ,RIBEIRÃO DO PINHAL,-50.358061,-23.408258,601,SIM_004214,PR,S
412200805,PARANÁ,RIO AZUL,-50.787173,-25.716113,856,SIM_004215,PR,S
412210705,PARANÁ,RIO BOM,-51.415365,-23.762098,638,SIM_004216,PR,S
412215605,PARANÁ,RIO BONITO DO IGUAÇU,-52.526890,-25.486909,690,SIM_004217,PR,S
412217205,PARANÁ,RIO BRANCO DO IVAÍ,-51.312066,-24.320278,641,SIM_004218,PR,S
412220605,PARANÁ,RIO BRANCO DO SUL,-49.316714,-25.190165,915,SIM_004219,PR,S
412230505,PARANÁ,RIO NEGRO,-49.797685,-26.100408,816,SIM_004220,PR,S
412240405,PARANÁ,ROLÂNDIA,-51.362780,-23.313592,750,SIM_004221,PR,S
412250305,PARANÁ,RONCADOR,-52.276053,-24.595107,730,SIM_004222,PR,S
412260205,PARANÁ,RONDON,-52.762492,-23.412660,405,SIM_004223,PR,S
412265105,PARANÁ,ROSÁRIO DO IVAÍ,-51.249945,-24.253553,565,SIM_004224,PR,S
412270105,PARANÁ,SABÁUDIA,-51.556702,-23.318396,732,SIM_004225,PR,S
412280005,PARANÁ,SALGADO FILHO,-53.362115,-26.170461,510,SIM_004226,PR,S
412290905,PARANÁ,SALTO DO ITARARÉ,-49.630750,-23.605757,518,SIM_004227,PR,S
412300605,PARANÁ,SALTO DO LONTRA,-53.314935,-25.776765,465,SIM_004228,PR,S
412310505,PARANÁ,SANTA AMÉLIA,-50.423459,-23.268157,483,SIM_004229,PR,S
412320405,PARANÁ,SANTA CECÍLIA DO PAVÃO,-50.782865,-23.512896,600,SIM_004230,PR,S
412330305,PARANÁ,SANTA CRUZ DE MONTE CASTELO,-53.297306,-22.958582,389,SIM_004231,PR,S
412340205,PARANÁ,SANTA FÉ,-51.806302,-23.036115,472,SIM_004232,PR,S
412350105,PARANÁ,SANTA HELENA,-54.336453,-24.857096,264,SIM_004233,PR,S
412360005,PARANÁ,SANTA INÊS,-51.902768,-22.638707,360,SIM_004234,PR,S
412370905,PARANÁ,SANTA ISABEL DO IVAÍ,-53.195948,-23.001089,396,SIM_004235,PR,S
412380805,PARANÁ,SANTA IZABEL DO OESTE,-53.483618,-25.814381,483,SIM_004236,PR,S
412382405,PARANÁ,SANTA LÚCIA,-53.571144,-25.411320,421,SIM_004237,PR,S
412385705,PARANÁ,SANTA MARIA DO OESTE,-51.867710,-24.934184,932,SIM_004238,PR,S
412390705,PARANÁ,SANTA MARIANA,-50.521071,-23.146427,486,SIM_004239,PR,S
412395605,PARANÁ,SANTA MÔNICA,-53.111273,-23.105424,359,SIM_004240,PR,S
412400405,PARANÁ,SANTANA DO ITARARÉ,-49.633197,-23.753133,540,SIM_004241,PR,S
412402005,PARANÁ,SANTA TEREZA DO OESTE,-53.627236,-25.058722,740,SIM_004242,PR,S
412405305,PARANÁ,SANTA TEREZINHA DE ITAIPU,-54.399519,-25.442161,283,SIM_004243,PR,S
412410305,PARANÁ,SANTO ANTÔNIO DA PLATINA,-50.077346,-23.297049,490,SIM_004244,PR,S
412420205,PARANÁ,SANTO ANTÔNIO DO CAIUÁ,-52.344658,-22.733975,377,SIM_004245,PR,S
412430105,PARANÁ,SANTO ANTÔNIO DO PARAÍSO,-50.646828,-23.494719,689,SIM_004246,PR,S
412440005,PARANÁ,SANTO ANTÔNIO DO SUDOESTE,-53.723083,-26.074975,532,SIM_004247,PR,S
412450905,PARANÁ,SANTO INÁCIO,-51.795300,-22.700069,344,SIM_004248,PR,S
412460805,PARANÁ,SÃO CARLOS DO IVAÍ,-52.477115,-23.308847,383,SIM_004249,PR,S
412470705,PARANÁ,SÃO JERÔNIMO DA SERRA,-50.738480,-23.723403,907,SIM_004250,PR,S
412480605,PARANÁ,SÃO JOÃO,-52.729473,-25.824663,667,SIM_004251,PR,S
412490505,PARANÁ,SÃO JOÃO DO CAIUÁ,-52.339751,-22.854404,453,SIM_004252,PR,S
412500105,PARANÁ,SÃO JOÃO DO IVAÍ,-51.820279,-23.993089,473,SIM_004253,PR,S
412510005,PARANÁ,SÃO JOÃO DO TRIUNFO,-50.308064,-25.691875,851,SIM_004254,PR,S
412520905,PARANÁ,SÃO JORGE D'OESTE,-52.920103,-25.714948,482,SIM_004255,PR,S
412530805,PARANÁ,SÃO JORGE DO IVAÍ,-52.294342,-23.435458,433,SIM_004256,PR,S
412535705,PARANÁ,SÃO JORGE DO PATROCÍNIO,-53.883331,-23.758248,348,SIM_004257,PR,S
412540705,PARANÁ,SÃO JOSÉ DA BOA VISTA,-49.651152,-23.915466,526,SIM_004258,PR,S
412545605,PARANÁ,SÃO JOSÉ DAS PALMEIRAS,-54.059918,-24.834082,523,SIM_004259,PR,S
412550605,PARANÁ,SÃO JOSÉ DOS PINHAIS,-49.200082,-25.537702,907,SIM_004260,PR,S
412555505,PARANÁ,SÃO MANOEL DO PARANÁ,-52.647020,-23.396130,410,SIM_004261,PR,S
412560505,PARANÁ,SÃO MATEUS DO SUL,-50.390624,-25.869600,764,SIM_004262,PR,S
412570405,PARANÁ,SÃO MIGUEL DO IGUAÇU,-54.242121,-25.348894,285,SIM_004263,PR,S
412575305,PARANÁ,SÃO PEDRO DO IGUAÇU,-53.859862,-24.930931,540,SIM_004264,PR,S
412580305,PARANÁ,SÃO PEDRO DO IVAÍ,-51.856963,-23.867813,402,SIM_004265,PR,S
412590205,PARANÁ,SÃO PEDRO DO PARANÁ,-53.222937,-22.825129,296,SIM_004266,PR,S
412600905,PARANÁ,SÃO SEBASTIÃO DA AMOREIRA,-50.762401,-23.460646,663,SIM_004267,PR,S
412610805,PARANÁ,SÃO TOMÉ,-52.592484,-23.535511,451,SIM_004268,PR,S
412620705,PARANÁ,SAPOPEMA,-50.579647,-23.907287,704,SIM_004269,PR,S
412625605,PARANÁ,SARANDI,-51.873682,-23.443172,585,SIM_004270,PR,S
412627205,PARANÁ,SAUDADE DO IGUAÇU,-52.614339,-25.693661,627,SIM_004271,PR,S
412630605,PARANÁ,SENGÉS,-49.473019,-24.116810,612,SIM_004272,PR,S
412635505,PARANÁ,SERRANÓPOLIS DO IGUAÇU,-54.058377,-25.379884,314,SIM_004273,PR,S
412640505,PARANÁ,SERTANEJA,-50.817102,-23.036937,451,SIM_004274,PR,S
412650405,PARANÁ,SERTANÓPOLIS,-51.042244,-23.058482,410,SIM_004275,PR,S
412660305,PARANÁ,SIQUEIRA CAMPOS,-49.831497,-23.687708,633,SIM_004276,PR,S
412665205,PARANÁ,SULINA,-52.716597,-25.699632,452,SIM_004277,PR,S
412667805,PARANÁ,TAMARANA,-51.098560,-23.715177,755,SIM_004278,PR,S
412670205,PARANÁ,TAMBOARA,-52.500629,-23.201821,466,SIM_004279,PR,S
412680105,PARANÁ,TAPEJARA,-52.864113,-23.732479,505,SIM_004280,PR,S
412690005,PARANÁ,TAPIRA,-53.075325,-23.317109,382,SIM_004281,PR,S
412700705,PARANÁ,TEIXEIRA SOARES,-50.465647,-25.380049,886,SIM_004282,PR,S
412710605,PARANÁ,TELÊMACO BORBA,-50.623123,-24.328686,763,SIM_004283,PR,S
412720505,PARANÁ,TERRA BOA,-52.462142,-23.766833,542,SIM_004284,PR,S
412730405,PARANÁ,TERRA RICA,-52.624671,-22.724365,430,SIM_004285,PR,S
412740305,PARANÁ,TERRA ROXA,-54.098514,-24.167484,376,SIM_004286,PR,S
412750205,PARANÁ,TIBAGI,-50.411470,-24.513288,728,SIM_004287,PR,S
412760105,PARANÁ,TIJUCAS DO SUL,-49.182244,-25.920180,902,SIM_004288,PR,S
412770005,PARANÁ,TOLEDO,-53.741411,-24.732077,564,SIM_004289,PR,S
412780905,PARANÁ,TOMAZINA,-49.955152,-23.779045,512,SIM_004290,PR,S
412785805,PARANÁ,TRÊS BARRAS DO PARANÁ,-53.187499,-25.419408,534,SIM_004291,PR,S
412788205,PARANÁ,TUNAS DO PARANÁ,-49.086059,-24.972381,832,SIM_004292,PR,S
412790805,PARANÁ,TUNEIRAS DO OESTE,-52.874568,-23.864031,509,SIM_004293,PR,S
412795705,PARANÁ,TUPÃSSI,-53.514495,-24.579813,543,SIM_004294,PR,S
412796505,PARANÁ,TURVO,-51.532764,-25.040127,1046,SIM_004295,PR,S
412800505,PARANÁ,UBIRATÃ,-52.994506,-24.541035,517,SIM_004296,PR,S
412810405,PARANÁ,UMUARAMA,-53.308460,-23.763950,427,SIM_004297,PR,S
412820305,PARANÁ,UNIÃO DA VITÓRIA,-51.090610,-26.228434,755,SIM_004298,PR,S
412830205,PARANÁ,UNIFLOR,-52.160011,-23.086049,527,SIM_004299,PR,S
412840105,PARANÁ,URAÍ,-50.797365,-23.200159,425,SIM_004300,PR,S
412850005,PARANÁ,WENCESLAU BRAZ,-49.802985,-23.870423,827,SIM_004301,PR,S
412853405,PARANÁ,VENTANIA,-50.247617,-24.244166,1006,SIM_004302,PR,S
412855905,PARANÁ,VERA CRUZ DO OESTE,-53.880030,-25.063170,641,SIM_004303,PR,S
412860905,PARANÁ,VERÊ,-52.908593,-25.880632,486,SIM_004304,PR,S
412862505,PARANÁ,ALTO PARAÍSO,-53.732893,-23.508131,392,SIM_004305,PR,S
412863305,PARANÁ,DOUTOR ULYSSES,-49.419772,-24.567836,816,SIM_004306,PR,S
412865805,PARANÁ,VIRMOND,-52.202543,-25.378766,715,SIM_004307,PR,S
412870805,PARANÁ,VITORINO,-52.777081,-26.264344,686,SIM_004308,PR,S
412880705,PARANÁ,XAMBRÊ,-53.486941,-23.738394,389,SIM_004309,PR,S
420005105,SANTA CATARINA,ABDON BATISTA,-51.025272,-27.608987,720,SIM_004310,SC,S
420010105,SANTA CATARINA,ABELARDO LUZ,-52.336482,-26.563031,724,SIM_004311,SC,S
420020005,SANTA CATARINA,AGROLÂNDIA,-49.825653,-27.400517,383,SIM_004312,SC,S
420030905,SANTA CATARINA,AGRONÔMICA,-49.718369,-27.269716,342,SIM_004313,SC,S
420040805,SANTA CATARINA,ÁGUA DOCE,-51.559097,-27.004092,806,SIM_004314,SC,S
420050705,SANTA CATARINA,ÁGUAS DE CHAPECÓ,-52.987251,-27.076213,237,SIM_004315,SC,S
420055605,SANTA CATARINA,ÁGUAS FRIAS,-52.859419,-26.880228,339,SIM_004316,SC,S
420060605,SANTA CATARINA,ÁGUAS MORNAS,-48.840538,-27.706597,175,SIM_004317,SC,S
420070505,SANTA CATARINA,ALFREDO WAGNER,-49.343812,-27.705396,489,SIM_004318,SC,S
420075405,SANTA CATARINA,ALTO BELA VISTA,-51.911037,-27.431138,493,SIM_004319,SC,S
420080405,SANTA CATARINA,ANCHIETA,-53.333270,-26.535681,700,SIM_004320,SC,S
420090305,SANTA CATARINA,ANGELINA,-48.983476,-27.582257,440,SIM_004321,SC,S
420100005,SANTA CATARINA,ANITA GARIBALDI,-51.131194,-27.683777,886,SIM_004322,SC,S
420110905,SANTA CATARINA,ANITÁPOLIS,-49.131599,-27.909887,444,SIM_004323,SC,S
420120805,SANTA CATARINA,ANTÔNIO CARLOS,-48.764960,-27.513371,19,SIM_004324,SC,S
420125705,SANTA CATARINA,APIÚNA,-49.391638,-27.041813,132,SIM_004325,SC,S
420127305,SANTA CATARINA,ARABUTÃ,-52.148599,-27.157404,480,SIM_004326,SC,S
420130705,SANTA CATARINA,ARAQUARI,-48.692707,-26.375952,16,SIM_004327,SC,S
420140605,SANTA CATARINA,ARARANGUÁ,-49.480967,-28.935752,14,SIM_004328,SC,S
420150505,SANTA CATARINA,ARMAZÉM,-49.012911,-28.258705,21,SIM_004329,SC,S
420160405,SANTA CATARINA,ARROIO TRINTA,-51.334124,-26.932565,862,SIM_004330,SC,S
420165305,SANTA CATARINA,ARVOREDO,-52.457789,-27.073534,369,SIM_004331,SC,S
420170305,SANTA CATARINA,ASCURRA,-49.386363,-26.954776,100,SIM_004332,SC,S
420180205,SANTA CATARINA,ATALANTA,-49.779457,-27.420536,538,SIM_004333,SC,S
420190105,SANTA CATARINA,AURORA,-49.643628,-27.299029,348,SIM_004334,SC,S
420195005,SANTA CATARINA,BALNEÁRIO ARROIO DO SILVA,-49.405703,-28.980402,5,SIM_004335,SC,S
420200805,SANTA CATARINA,BALNEÁRIO CAMBORIÚ,-48.634617,-26.991819,9,SIM_004336,SC,S
420205705,SANTA CATARINA,BALNEÁRIO BARRA DO SUL,-48.606646,-26.456430,0,SIM_004337,SC,S
420207305,SANTA CATARINA,BALNEÁRIO GAIVOTA,-49.590894,-29.164521,7,SIM_004338,SC,S
420208105,SANTA CATARINA,BANDEIRANTE,-53.641050,-26.768938,502,SIM_004339,SC,S
420209905,SANTA CATARINA,BARRA BONITA,-53.441303,-26.652294,317,SIM_004340,SC,S
420210705,SANTA CATARINA,BARRA VELHA,-48.683864,-26.634361,24,SIM_004341,SC,S
420213105,SANTA CATARINA,BELA VISTA DO TOLDO,-50.464788,-26.276228,769,SIM_004342,SC,S
420215605,SANTA CATARINA,BELMONTE,-53.580977,-26.844586,567,SIM_004343,SC,S
420220605,SANTA CATARINA,BENEDITO NOVO,-49.364403,-26.777508,195,SIM_004344,SC,S
420230505,SANTA CATARINA,BIGUAÇU,-48.654489,-27.494323,6,SIM_004345,SC,S
420240405,SANTA CATARINA,BLUMENAU,-49.057631,-26.916108,23,SIM_004346,SC,S
420243805,SANTA CATARINA,BOCAINA DO SUL,-49.945898,-27.743198,856,SIM_004347,SC,S
420245305,SANTA CATARINA,BOMBINHAS,-48.521345,-27.144255,73,SIM_004348,SC,S
420250305,SANTA CATARINA,BOM JARDIM DA SERRA,-49.624978,-28.337947,1247,SIM_004349,SC,S
420253705,SANTA CATARINA,BOM JESUS,-52.393016,-26.735923,663,SIM_004350,SC,S
420257805,SANTA CATARINA,BOM JESUS DO OESTE,-53.095350,-26.691812,607,SIM_004351,SC,S
420260205,SANTA CATARINA,BOM RETIRO,-49.489834,-27.798671,892,SIM_004352,SC,S
420270105,SANTA CATARINA,BOTUVERÁ,-49.078484,-27.202107,116,SIM_004353,SC,S
420280005,SANTA CATARINA,BRAÇO DO NORTE,-49.164548,-28.280039,64,SIM_004354,SC,S
420285905,SANTA CATARINA,BRAÇO DO TROMBUDO,-49.890908,-27.364251,412,SIM_004355,SC,S
420287505,SANTA CATARINA,BRUNÓPOLIS,-50.835921,-27.318362,901,SIM_004356,SC,S
420290905,SANTA CATARINA,BRUSQUE,-48.915163,-27.098310,24,SIM_004357,SC,S
420300605,SANTA CATARINA,CAÇADOR,-51.019035,-26.775348,890,SIM_004358,SC,S
420310505,SANTA CATARINA,CAIBI,-53.250527,-27.073054,322,SIM_004359,SC,S
420315405,SANTA CATARINA,CALMON,-51.096635,-26.604677,1184,SIM_004360,SC,S
420320405,SANTA CATARINA,CAMBORIÚ,-48.649996,-27.026456,9,SIM_004361,SC,S
